id,file,w,h,want,n_ann,frac
38896,000000038896.jpg,640,480,tv,1,0.9134
92032,000000092032.jpg,640,480,bed,2,0.9737
89109,000000089109.jpg,612,612,"bed,chair",3,0.8163
250164,000000250164.jpg,640,480,"bed,chair,couch",3,0.2391
30409,000000030409.jpg,640,480,"bed,chair,dining table",3,0.295
159856,000000159856.jpg,480,640,"bed,chair,person",3,0.5333
356665,000000356665.jpg,640,480,"bed,chair,tv",3,0.2175
413600,000000413600.jpg,640,480,"bed,clock",2,0.6409
379226,000000379226.jpg,480,640,"bed,couch",3,1.0667
394404,000000394404.jpg,640,480,"bed,couch,person",4,0.2785
517947,000000517947.jpg,640,480,"bed,keyboard,laptop,person",5,0.6637
569866,000000569866.jpg,640,480,"bed,laptop",2,0.8993
367977,000000367977.jpg,640,480,"bed,laptop,person",3,0.8513
404159,000000404159.jpg,640,480,"bed,person",2,1.0613
560726,000000560726.jpg,640,480,"bed,person,tv",3,0.3661
69653,000000069653.jpg,640,480,"bed,tv",2,0.4117
153561,000000153561.jpg,581,640,bench,1,0.8216
373312,000000373312.jpg,640,482,"bench,chair",3,0.547
561931,000000561931.jpg,640,484,"bench,chair,dining table",3,0.1357
14938,000000014938.jpg,640,480,"bench,chair,person",5,0.6513
24744,000000024744.jpg,640,640,"bench,clock",2,0.0344
323288,000000323288.jpg,640,480,"bench,clock,person",3,0.3239
39399,000000039399.jpg,640,547,"bench,dining table",3,0.1149
532976,000000532976.jpg,640,480,"bench,dining table,person",5,0.0301
464812,000000464812.jpg,640,513,"bench,person",4,0.6116
553850,000000553850.jpg,480,640,chair,2,0.9034
449270,000000449270.jpg,640,486,"chair,clock",2,0.0967
570848,000000570848.jpg,640,538,"chair,clock,person",5,0.2249
299647,000000299647.jpg,640,480,"chair,couch",3,1.1319
518025,000000518025.jpg,640,510,"chair,couch,person",4,0.4428
326968,000000326968.jpg,640,512,"chair,couch,tv",4,0.32
309852,000000309852.jpg,640,480,"chair,dining table",3,0.4622
106411,000000106411.jpg,640,480,"chair,dining table,laptop,person",5,0.1826
188865,000000188865.jpg,640,480,"chair,dining table,person",4,0.3956
356856,000000356856.jpg,640,480,"chair,keyboard,laptop,mouse,tv",5,0.2191
37479,000000037479.jpg,480,640,"chair,keyboard,mouse,tv",4,0.2468
5643,000000005643.jpg,640,480,"chair,keyboard,tv",4,0.0653
113021,000000113021.jpg,480,640,"chair,laptop",2,0.2259
436814,000000436814.jpg,640,480,"chair,laptop,mouse",3,0.1204
66376,000000066376.jpg,640,480,"chair,laptop,person",3,0.6502
331298,000000331298.jpg,640,480,"chair,laptop,person,tv",4,0.3314
437816,000000437816.jpg,640,480,"chair,person",4,0.7274
77553,000000077553.jpg,640,480,"chair,person,tv",3,0.4155
533942,000000533942.jpg,480,640,"chair,tv",2,0.2396
510781,000000510781.jpg,612,612,clock,2,0.8438
57750,000000057750.jpg,640,480,"clock,person",2,0.5275
361111,000000361111.jpg,640,480,"clock,person,tv",4,0.3118
580681,000000580681.jpg,640,480,"clock,tv",2,0.1249
411485,000000411485.jpg,640,480,couch,2,0.8355
434275,000000434275.jpg,612,612,"couch,laptop",3,0.426
488964,000000488964.jpg,480,640,"couch,laptop,person",4,0.8465
483425,000000483425.jpg,640,480,"couch,person",3,0.6813
311683,000000311683.jpg,640,615,"couch,person,tv",4,0.1875
355908,000000355908.jpg,480,640,"couch,tv",3,0.2632
312662,000000312662.jpg,640,480,dining table,2,0.9518
153520,000000153520.jpg,640,480,"dining table,person",3,0.2498
530064,000000530064.jpg,640,480,keyboard,1,0.4558
212292,000000212292.jpg,640,480,"keyboard,laptop",2,0.8854
92601,000000092601.jpg,640,480,"keyboard,laptop,mouse",3,0.4026
448580,000000448580.jpg,640,480,"keyboard,laptop,mouse,tv",4,0.4351
452327,000000452327.jpg,480,640,"keyboard,laptop,person",3,0.5758
416322,000000416322.jpg,640,480,"keyboard,mouse",2,0.7467
179770,000000179770.jpg,640,480,"keyboard,mouse,person",3,0.2338
375150,000000375150.jpg,640,590,"keyboard,mouse,person,tv",4,0.2764
576212,000000576212.jpg,640,480,"keyboard,mouse,tv",3,0.5621
130501,000000130501.jpg,480,640,"keyboard,person",2,0.6676
236596,000000236596.jpg,640,480,"keyboard,tv",2,0.4705
2244,000000002244.jpg,640,480,laptop,1,0.6024
341874,000000341874.jpg,640,480,"laptop,mouse",2,0.3171
426705,000000426705.jpg,500,500,"laptop,mouse,person",3,0.3327
491250,000000491250.jpg,640,480,"laptop,mouse,tv",4,0.2307
539694,000000539694.jpg,640,480,"laptop,person",2,0.7367
72396,000000072396.jpg,640,480,"laptop,person,tv",3,0.4983
362231,000000362231.jpg,513,640,"laptop,tv",3,0.8662
444799,000000444799.jpg,640,494,person,2,0.8428
114225,000000114225.jpg,640,480,"person,tv",2,1.072
392546,000000392546.jpg,640,480,tv,2,0.6693
400216,000000400216.jpg,640,480,bed,2,0.9698
133990,000000133990.jpg,480,640,"bed,chair",2,0.5687
287782,000000287782.jpg,640,480,"bed,chair,couch",3,0.1872
564330,000000564330.jpg,480,640,"bed,chair,dining table",5,0.2695
85183,000000085183.jpg,640,480,"bed,chair,person",3,0.4936
457037,000000457037.jpg,640,480,"bed,chair,tv",3,0.1815
526227,000000526227.jpg,480,640,"bed,clock",2,0.6244
228309,000000228309.jpg,640,480,"bed,couch",3,0.7912
554711,000000554711.jpg,480,640,"bed,keyboard,laptop,person",4,0.6366
63835,000000063835.jpg,640,480,"bed,laptop",2,0.8778
437452,000000437452.jpg,640,481,"bed,laptop,person",3,0.8167
253430,000000253430.jpg,640,480,"bed,person",2,1.0028
407607,000000407607.jpg,640,480,"bed,person,tv",3,0.3245
228043,000000228043.jpg,640,480,"bed,tv",2,0.2909
383662,000000383662.jpg,640,480,bench,2,0.8064
177468,000000177468.jpg,640,480,"bench,chair",3,0.4756
445371,000000445371.jpg,640,480,"bench,chair,dining table",5,0.1028
450175,000000450175.jpg,640,480,"bench,chair,person",6,0.555
65986,000000065986.jpg,640,640,"bench,clock",3,0.0309
382973,000000382973.jpg,612,612,"bench,clock,person",3,0.2569
370121,000000370121.jpg,640,480,"bench,dining table",2,0.0981
233005,000000233005.jpg,640,480,"bench,person",3,0.6029
463883,000000463883.jpg,501,640,chair,2,0.8889
246145,000000246145.jpg,480,640,"chair,clock",2,0.0808
284542,000000284542.jpg,640,536,"chair,clock,person",4,0.22
169634,000000169634.jpg,640,480,"chair,couch",3,1.0998
303607,000000303607.jpg,640,480,"chair,couch,person",3,0.3363
20038,000000020038.jpg,640,480,"chair,couch,tv",3,0.2901
439274,000000439274.jpg,640,482,"chair,dining table",3,0.4358
399165,000000399165.jpg,640,480,"chair,dining table,person",5,0.3237
142557,000000142557.jpg,640,480,"chair,keyboard,laptop,mouse,tv",5,0.2149
445127,000000445127.jpg,640,480,"chair,keyboard,mouse,tv",4,0.2445
576072,000000576072.jpg,640,480,"chair,laptop",3,0.2197
221095,000000221095.jpg,640,480,"chair,laptop,mouse",4,0.1039
429033,000000429033.jpg,480,640,"chair,laptop,person",3,0.6022
480591,000000480591.jpg,640,480,"chair,laptop,person,tv",4,0.2678
511869,000000511869.jpg,640,480,"chair,person",4,0.7104
168387,000000168387.jpg,640,480,"chair,person,tv",4,0.3903
171735,000000171735.jpg,480,640,"chair,tv",3,0.1583
86108,000000086108.jpg,640,640,clock,1,0.6875
267049,000000267049.jpg,640,480,"clock,person",2,0.5159
537291,000000537291.jpg,480,640,"clock,tv",3,0.084
482392,000000482392.jpg,640,480,couch,2,0.8223
54273,000000054273.jpg,526,640,"couch,laptop,person",3,0.8301
115721,000000115721.jpg,640,480,"couch,person",3,0.6356
228215,000000228215.jpg,480,640,"couch,tv",2,0.2372
39540,000000039540.jpg,612,612,dining table,1,0.9043
37174,000000037174.jpg,640,480,"dining table,person",3,0.218
544588,000000544588.jpg,640,480,keyboard,2,0.3439
405604,000000405604.jpg,640,480,"keyboard,laptop",2,0.6684
218494,000000218494.jpg,640,480,"keyboard,laptop,mouse",3,0.3804
375509,000000375509.jpg,640,480,"keyboard,laptop,mouse,tv",5,0.4285
534972,000000534972.jpg,640,480,"keyboard,laptop,person",4,0.5712
308536,000000308536.jpg,612,612,"keyboard,mouse",2,0.7081
423201,000000423201.jpg,640,480,"keyboard,mouse,person",4,0.1781
16082,000000016082.jpg,640,480,"keyboard,mouse,tv",3,0.5519
287741,000000287741.jpg,640,480,"keyboard,person",3,0.6527
80566,000000080566.jpg,640,640,"keyboard,tv",2,0.4697
390129,000000390129.jpg,612,612,laptop,2,0.5992
4575,000000004575.jpg,640,480,"laptop,mouse",2,0.3102
111807,000000111807.jpg,640,480,"laptop,mouse,tv",3,0.1855
120246,000000120246.jpg,640,480,"laptop,person",2,0.7323
476298,000000476298.jpg,612,612,"laptop,person,tv",3,0.3392
286368,000000286368.jpg,480,640,"laptop,tv",2,0.7696
538747,000000538747.jpg,500,487,person,4,0.8091
87518,000000087518.jpg,480,640,"person,tv",3,0.8123
268102,000000268102.jpg,612,612,tv,3,0.6398
354381,000000354381.jpg,640,640,bed,2,0.9688
80066,000000080066.jpg,640,480,"bed,chair",2,0.5579
574845,000000574845.jpg,640,480,"bed,chair,couch",3,0.1269
26928,000000026928.jpg,529,640,"bed,chair,dining table",3,0.26
37059,000000037059.jpg,640,480,"bed,chair,person",4,0.455
36741,000000036741.jpg,640,640,"bed,chair,tv",3,0.144
92017,000000092017.jpg,612,612,"bed,clock",2,0.6033
238138,000000238138.jpg,640,480,"bed,couch",2,0.4691
426421,000000426421.jpg,640,480,"bed,keyboard,laptop,person",4,0.2509
5617,000000005617.jpg,640,480,"bed,laptop",3,0.8072
369208,000000369208.jpg,612,612,"bed,laptop,person",4,0.8142
12741,000000012741.jpg,612,612,"bed,person",2,0.984
146850,000000146850.jpg,640,609,"bed,person,tv",3,0.3112
559090,000000559090.jpg,640,480,"bed,tv",2,0.2311
50972,000000050972.jpg,640,483,bench,2,0.763
147551,000000147551.jpg,640,480,"bench,chair",2,0.4231
196775,000000196775.jpg,480,640,"bench,chair,dining table",5,0.0674
505934,000000505934.jpg,640,480,"bench,chair,person",5,0.5438
183240,000000183240.jpg,640,480,"bench,clock,person",4,0.2306
491508,000000491508.jpg,640,480,"bench,dining table",2,0.0644
74183,000000074183.jpg,640,489,"bench,person",3,0.5915
576612,000000576612.jpg,480,640,chair,1,0.8311
342479,000000342479.jpg,480,640,"chair,clock",2,0.0771
197307,000000197307.jpg,640,480,"chair,clock,person",5,0.2001
201151,000000201151.jpg,480,640,"chair,couch",3,1.0558
160014,000000160014.jpg,640,481,"chair,couch,person",4,0.3103
136445,000000136445.jpg,640,480,"chair,couch,tv",3,0.2334
539584,000000539584.jpg,640,480,"chair,dining table",3,0.4108
456286,000000456286.jpg,640,480,"chair,dining table,person",4,0.3112
50099,000000050099.jpg,640,480,"chair,keyboard,laptop,mouse,tv",5,0.1859
292741,000000292741.jpg,640,480,"chair,keyboard,mouse,tv",4,0.212
470112,000000470112.jpg,640,480,"chair,laptop,mouse",3,0.1031
324924,000000324924.jpg,480,640,"chair,laptop,person",3,0.5691
347390,000000347390.jpg,640,480,"chair,laptop,person,tv",4,0.2451
473616,000000473616.jpg,640,480,"chair,person",4,0.6867
63959,000000063959.jpg,640,480,"chair,person,tv",3,0.385
390262,000000390262.jpg,640,480,"chair,tv",3,0.1548
240082,000000240082.jpg,609,640,clock,2,0.4444
307092,000000307092.jpg,480,640,"clock,person",2,0.505
62311,000000062311.jpg,640,480,"clock,tv",2,0.0622
1561,000000001561.jpg,640,480,couch,3,0.817
579466,000000579466.jpg,640,480,"couch,laptop,person",3,0.829
106525,000000106525.jpg,640,480,"couch,person",4,0.6217
87285,000000087285.jpg,640,480,"couch,tv",3,0.2214
313812,000000313812.jpg,640,480,dining table,1,0.6765
26780,000000026780.jpg,640,480,"dining table,person",3,0.1989
313603,000000313603.jpg,640,480,keyboard,1,0.3296
559618,000000559618.jpg,612,612,"keyboard,laptop",2,0.6276
463876,000000463876.jpg,480,640,"keyboard,laptop,mouse",3,0.3185
522405,000000522405.jpg,640,480,"keyboard,laptop,mouse,tv",5,0.3596
470386,000000470386.jpg,640,480,"keyboard,laptop,person",3,0.5246
142534,000000142534.jpg,640,640,"keyboard,mouse",2,0.6433
481370,000000481370.jpg,640,480,"keyboard,mouse,tv",3,0.5479
25174,000000025174.jpg,640,480,"keyboard,person",2,0.6196
399353,000000399353.jpg,640,480,"keyboard,tv",2,0.4195
37707,000000037707.jpg,640,480,laptop,2,0.5854
353206,000000353206.jpg,640,480,"laptop,mouse",2,0.2906
375484,000000375484.jpg,640,480,"laptop,mouse,tv",3,0.1738
156156,000000156156.jpg,640,480,"laptop,person",3,0.6836
549759,000000549759.jpg,640,480,"laptop,tv",2,0.6874
479948,000000479948.jpg,640,480,person,3,0.7989
122335,000000122335.jpg,640,482,"person,tv",2,0.6347
328858,000000328858.jpg,640,521,tv,2,0.6195
94021,000000094021.jpg,640,487,bed,2,0.9683
424192,000000424192.jpg,482,640,"bed,chair",4,0.5381
460915,000000460915.jpg,640,480,"bed,chair,dining table",3,0.1765
323862,000000323862.jpg,640,480,"bed,chair,person",3,0.4498
310670,000000310670.jpg,640,480,"bed,clock",2,0.5264
108836,000000108836.jpg,640,480,"bed,couch",2,0.4412
551031,000000551031.jpg,640,480,"bed,laptop",2,0.7988
265050,000000265050.jpg,640,499,"bed,laptop,person",3,0.7499
295550,000000295550.jpg,640,480,"bed,person",2,0.9712
509913,000000509913.jpg,480,640,"bed,person,tv",3,0.2981
76816,000000076816.jpg,640,484,"bed,tv",2,0.1798
539163,000000539163.jpg,640,486,bench,1,0.6823
182032,000000182032.jpg,640,632,"bench,chair",3,0.394
78986,000000078986.jpg,640,480,"bench,chair,person",5,0.5253
236222,000000236222.jpg,640,480,"bench,clock,person",5,0.0719
329421,000000329421.jpg,640,640,"bench,dining table",3,0.0303
309093,000000309093.jpg,640,480,"bench,person",2,0.5895
236824,000000236824.jpg,480,640,chair,2,0.806
475485,000000475485.jpg,640,480,"chair,clock",2,0.0599
575395,000000575395.jpg,480,640,"chair,clock,person",4,0.1895
301429,000000301429.jpg,640,481,"chair,couch",3,1.0313
58105,000000058105.jpg,640,480,"chair,couch,person",3,0.2405
230164,000000230164.jpg,640,480,"chair,couch,tv",3,0.2191
89835,000000089835.jpg,640,480,"chair,dining table",3,0.4031
450270,000000450270.jpg,480,640,"chair,dining table,person",4,0.3085
128607,000000128607.jpg,640,480,"chair,keyboard,laptop,mouse,tv",5,0.1379
66192,000000066192.jpg,640,480,"chair,keyboard,mouse,tv",4,0.185
160811,000000160811.jpg,640,480,"chair,laptop,mouse",3,0.0544
568155,000000568155.jpg,640,480,"chair,laptop,person",3,0.5619
423715,000000423715.jpg,640,480,"chair,person",3,0.6755
297171,000000297171.jpg,640,640,"chair,person,tv",3,0.2684
14108,000000014108.jpg,640,480,"chair,tv",3,0.131
410531,000000410531.jpg,640,480,clock,1,0.4156
581419,000000581419.jpg,612,612,"clock,person",2,0.4918
401112,000000401112.jpg,480,640,couch,2,0.8164
434580,000000434580.jpg,640,480,"couch,laptop,person",4,0.8119
327000,000000327000.jpg,640,480,"couch,person",3,0.6025
204690,000000204690.jpg,640,480,"couch,tv",3,0.1332
398434,000000398434.jpg,640,480,dining table,2,0.4961
321491,000000321491.jpg,480,640,"dining table,person",3,0.1501
21313,000000021313.jpg,640,480,keyboard,2,0.3274
462426,000000462426.jpg,640,480,"keyboard,laptop",2,0.6233
164751,000000164751.jpg,480,640,"keyboard,laptop,mouse",3,0.2681
481039,000000481039.jpg,640,480,"keyboard,laptop,mouse,tv",4,0.3286
411733,000000411733.jpg,612,612,"keyboard,laptop,person",3,0.5226
346386,000000346386.jpg,640,480,"keyboard,mouse",2,0.5861
405250,000000405250.jpg,640,536,"keyboard,mouse,tv",3,0.5446
527096,000000527096.jpg,640,480,"keyboard,person",2,0.6109
341584,000000341584.jpg,480,640,"keyboard,tv",3,0.4049
197458,000000197458.jpg,480,640,laptop,2,0.5582
408235,000000408235.jpg,640,480,"laptop,mouse",3,0.2336
449037,000000449037.jpg,640,480,"laptop,person",2,0.6788
167994,000000167994.jpg,640,480,"laptop,tv",2,0.621
366484,000000366484.jpg,480,640,person,3,0.7934
76762,000000076762.jpg,640,506,"person,tv",4,0.4831
358695,000000358695.jpg,640,480,tv,2,0.6065
11635,000000011635.jpg,640,480,bed,3,0.9584
217071,000000217071.jpg,640,480,"bed,chair",2,0.5011
331191,000000331191.jpg,640,480,"bed,chair,person",3,0.0388
88117,000000088117.jpg,640,480,"bed,clock",3,0.5217
364493,000000364493.jpg,640,480,"bed,couch",2,0.4005
423938,000000423938.jpg,640,480,"bed,laptop",3,0.7498
118542,000000118542.jpg,640,480,"bed,laptop,person",3,0.7114
128665,000000128665.jpg,612,612,"bed,person",2,0.9627
109106,000000109106.jpg,640,640,"bed,tv",3,0.1593
96983,000000096983.jpg,640,480,bench,2,0.6146
286877,000000286877.jpg,640,640,"bench,chair",3,0.3078
539180,000000539180.jpg,640,480,"bench,chair,person",5,0.5055
50514,000000050514.jpg,640,480,"bench,clock,person",4,0.0705
456127,000000456127.jpg,640,480,"bench,person",2,0.5699
429638,000000429638.jpg,640,480,chair,2,0.7655
437416,000000437416.jpg,640,480,"chair,clock",2,0.0564
10216,000000010216.jpg,640,480,"chair,clock,person",5,0.1767
111820,000000111820.jpg,640,480,"chair,couch",3,0.7854
195716,000000195716.jpg,640,631,"chair,couch,person",4,0.1563
358658,000000358658.jpg,640,480,"chair,couch,tv",3,0.2045
34824,000000034824.jpg,593,640,"chair,dining table",3,0.3718
315383,000000315383.jpg,640,513,"chair,dining table,person",5,0.3048
95828,000000095828.jpg,640,480,"chair,keyboard,laptop,mouse,tv",5,0.1048
487825,000000487825.jpg,640,480,"chair,keyboard,mouse,tv",4,0.1817
300330,000000300330.jpg,640,480,"chair,laptop,person",3,0.5331
264708,000000264708.jpg,640,480,"chair,person",3,0.6734
484938,000000484938.jpg,480,640,"chair,person,tv",4,0.2652
306466,000000306466.jpg,640,480,"chair,tv",2,0.095
488746,000000488746.jpg,640,554,clock,1,0.41
411587,000000411587.jpg,640,640,"clock,person",3,0.4302
538132,000000538132.jpg,640,549,couch,2,0.7983
359408,000000359408.jpg,640,480,"couch,laptop,person",3,0.7775
48126,000000048126.jpg,640,480,"couch,person",3,0.5912
204407,000000204407.jpg,640,480,"couch,tv",2,0.0767
329653,000000329653.jpg,640,544,dining table,1,0.4722
318778,000000318778.jpg,612,612,"dining table,person",3,0.0972
136807,000000136807.jpg,640,480,keyboard,1,0.2875
524286,000000524286.jpg,640,480,"keyboard,laptop",2,0.6052
553304,000000553304.jpg,640,480,"keyboard,laptop,mouse",3,0.2633
178192,000000178192.jpg,640,480,"keyboard,laptop,mouse,tv",4,0.2962
196608,000000196608.jpg,640,480,"keyboard,laptop,person",3,0.5075
371927,000000371927.jpg,640,480,"keyboard,mouse",2,0.4749
388566,000000388566.jpg,640,480,"keyboard,mouse,tv",3,0.505
505286,000000505286.jpg,640,495,"keyboard,person",3,0.3074
60792,000000060792.jpg,640,581,"keyboard,tv",3,0.3927
38616,000000038616.jpg,640,480,laptop,2,0.5329
88045,000000088045.jpg,480,640,"laptop,mouse",2,0.1888
149150,000000149150.jpg,640,480,"laptop,person",2,0.6777
454217,000000454217.jpg,640,480,"laptop,tv",3,0.5013
187795,000000187795.jpg,517,640,person,2,0.7889
53629,000000053629.jpg,640,480,"person,tv",3,0.4376
326761,000000326761.jpg,640,480,tv,2,0.5597
522441,000000522441.jpg,640,481,bed,2,0.9573
171374,000000171374.jpg,480,640,"bed,chair",3,0.493
535126,000000535126.jpg,480,640,"bed,clock",2,0.4918
396933,000000396933.jpg,640,518,"bed,couch",4,0.3921
36523,000000036523.jpg,640,504,"bed,laptop",3,0.7338
10560,000000010560.jpg,480,640,"bed,laptop,person",4,0.6929
252214,000000252214.jpg,612,612,"bed,person",2,0.9616
131638,000000131638.jpg,640,480,"bed,tv",2,0.0941
66505,000000066505.jpg,640,480,bench,1,0.5821
423039,000000423039.jpg,640,480,"bench,chair",3,0.1967
413955,000000413955.jpg,640,480,"bench,chair,person",5,0.4979
349512,000000349512.jpg,480,640,"bench,clock,person",3,0.037
91387,000000091387.jpg,640,622,"bench,person",3,0.5679
7150,000000007150.jpg,640,480,chair,1,0.7648
281502,000000281502.jpg,640,480,"chair,clock",2,0.0473
221609,000000221609.jpg,640,480,"chair,clock,person",5,0.1356
458092,000000458092.jpg,640,640,"chair,couch",3,0.6118
58351,000000058351.jpg,640,480,"chair,couch,person",4,0.1408
169250,000000169250.jpg,640,480,"chair,couch,tv",3,0.1741
344881,000000344881.jpg,640,480,"chair,dining table",3,0.3187
54427,000000054427.jpg,612,612,"chair,dining table,person",5,0.298
130518,000000130518.jpg,640,480,"chair,keyboard,mouse,tv",4,0.162
386527,000000386527.jpg,480,640,"chair,laptop,person",3,0.5242
336077,000000336077.jpg,640,480,"chair,person",4,0.6342
